Date,Temperature,Rainfall,WaterContent,Month,Season,Rainfall_7d_avg,WaterContent_7d_avg,PremiseIndex
2020-02-02,30.29,9.08,29.77,2,Wet,4.41,30.9,3.6
2020-02-03,27.57,35.27,70.98,2,Wet,8.13,35.41,11.25
2020-02-04,29.48,2.75,22.45,2,Wet,7.87,33.52,3.84
2020-02-05,28.79,40.86,68.31,2,Wet,13.44,39.27,12.54
2020-02-06,30.04,8.83,22.07,2,Wet,14.51,39.76,5.35
2020-02-07,27.26,10.23,23.82,2,Wet,15.47,37.83,6.67
2020-02-08,27.8,1.96,36.4,2,Wet,15.57,39.11,6.22
2020-02-09,28.87,9.39,34.15,2,Wet,15.61,39.74,5.98
2020-02-10,29.98,5.32,22.57,2,Wet,11.33,32.82,4.9
2020-02-11,29.69,22.44,57.45,2,Wet,14.15,37.82,10.75
2020-02-12,30.51,1.39,34.83,2,Wet,8.51,33.04,3.44
2020-02-13,29.57,5.4,13.04,2,Wet,8.02,31.75,3.23
2020-02-14,29.45,4.05,42.83,2,Wet,7.13,34.47,6.48
2020-02-15,28.39,10.54,27.79,2,Wet,8.36,33.24,4.35
2020-02-16,29.24,0.64,13.43,2,Wet,7.11,30.28,3.49
2020-02-17,29.44,21.97,39.37,2,Wet,9.49,32.68,6.72
2020-02-18,27.41,10.24,37.77,2,Wet,7.75,29.87,5.44
2020-02-19,28.57,9.72,38.55,2,Wet,8.94,30.4,5.33
2020-02-20,29.93,2.88,15.96,2,Wet,8.58,30.82,2.69
2020-02-21,29.64,14.26,27.28,2,Wet,10.04,28.59,3.55
2020-02-22,29.21,13.26,33.0,2,Wet,10.43,29.34,3.77
2020-02-23,28.86,18.77,38.05,2,Wet,13.02,32.85,8.33
2020-02-24,27.72,6.41,42.75,2,Wet,10.79,33.34,5.12
2020-02-25,27.29,1.82,27.32,2,Wet,9.59,31.84,2.77
2020-02-26,29.16,4.7,41.19,2,Wet,8.87,32.22,3.31
2020-02-27,30.95,15.81,53.6,2,Wet,10.72,37.6,7.72
2020-02-28,29.5,5.43,39.9,2,Wet,9.46,39.4,4.74
2020-02-29,30.49,28.74,22.25,2,Wet,11.67,37.87,7.97
2020-03-01,28.82,14.51,38.57,3,Dry,11.06,37.94,7.73
2020-03-02,30.28,26.15,49.26,3,Dry,13.88,38.87,8.35
2020-03-03,29.3,5.68,34.0,3,Dry,14.43,39.83,8.2
2020-03-04,29.26,11.23,18.16,3,Dry,15.37,36.54,5.48
2020-03-05,30.74,3.51,25.17,3,Dry,13.61,32.47,3.83
2020-03-06,29.88,15.05,28.42,3,Dry,14.98,30.83,2.78
2020-03-07,28.61,11.85,30.21,3,Dry,12.57,31.97,7.56
2020-03-08,30.1,13.94,38.56,3,Dry,12.49,31.97,4.84
2020-03-09,29.28,6.11,27.48,3,Dry,9.63,28.86,2.3
2020-03-10,28.56,9.1,28.75,3,Dry,10.11,28.11,5.39
2020-03-11,29.0,8.75,35.02,3,Dry,9.76,30.52,7.68
2020-03-12,32.05,6.14,29.99,3,Dry,10.13,31.2,6.05
2020-03-13,31.21,9.52,39.61,3,Dry,9.34,32.8,6.52
2020-03-14,27.99,10.78,34.43,3,Dry,9.19,33.4,6.03
2020-03-15,29.81,12.25,24.12,3,Dry,8.95,31.34,5.24
2020-03-16,29.88,6.02,24.5,3,Dry,8.94,30.92,4.63
2020-03-17,29.73,14.49,38.31,3,Dry,9.71,32.28,6.43
2020-03-18,29.34,13.83,36.59,3,Dry,10.43,32.51,6.06
2020-03-19,30.75,12.42,25.8,3,Dry,11.33,31.91,4.71
2020-03-20,30.94,15.29,49.0,3,Dry,12.15,33.25,6.81
2020-03-21,31.05,7.21,38.89,3,Dry,11.64,33.89,5.61
2020-03-22,30.33,3.08,26.46,3,Dry,10.33,34.22,2.43
2020-03-23,30.61,13.87,39.46,3,Dry,11.46,36.36,6.59
2020-03-24,29.66,5.2,23.44,3,Dry,10.13,34.23,2.98
2020-03-25,28.42,1.92,40.07,3,Dry,8.43,34.73,4.2
2020-03-26,28.4,5.32,54.94,3,Dry,7.41,38.89,7.64
2020-03-27,29.15,9.36,31.04,3,Dry,6.56,36.33,6.52
2020-03-28,29.8,20.82,58.9,3,Dry,8.51,39.19,10.25
2020-03-29,28.72,10.85,30.07,3,Dry,9.62,39.7,3.92
2020-03-30,28.87,15.22,36.86,3,Dry,9.81,39.33,5.58
2020-03-31,29.62,13.66,55.26,3,Dry,11.02,43.88,9.84
2020-04-01,30.33,10.47,37.18,4,Dry,12.24,43.47,5.78
2020-04-02,29.8,6.77,42.28,4,Dry,12.45,41.66,6.63
2020-04-03,28.6,3.5,30.11,4,Dry,11.61,41.52,5.78
2020-04-04,29.51,31.09,36.84,4,Dry,13.08,38.37,7.06
2020-04-05,28.14,5.44,57.72,4,Dry,12.31,42.32,8.44
2020-04-06,28.6,6.66,33.16,4,Dry,11.08,41.79,4.4
2020-04-07,27.81,7.61,37.65,4,Dry,10.22,39.28,5.41
2020-04-08,29.89,5.32,26.93,4,Dry,9.48,37.81,4.98
2020-04-09,29.18,11.99,47.39,4,Dry,10.23,38.54,5.75
2020-04-10,29.31,5.4,41.38,4,Dry,10.5,40.15,6.84
2020-04-11,30.27,6.55,19.66,4,Dry,6.99,37.7,3.83
2020-04-12,28.47,5.07,35.76,4,Dry,6.94,34.56,5.63
2020-04-13,29.93,6.44,43.92,4,Dry,6.91,36.1,6.43
2020-04-14,31.45,2.95,44.36,4,Dry,6.24,37.06,7.47
2020-04-15,28.48,2.34,38.34,4,Dry,5.82,38.69,5.5
2020-04-16,27.9,23.85,56.42,4,Dry,7.51,39.98,8.77
2020-04-17,28.21,15.28,36.82,4,Dry,8.92,39.33,6.65
2020-04-18,29.85,21.39,34.82,4,Dry,11.05,41.49,7.76
2020-04-19,31.21,22.69,45.04,4,Dry,13.56,42.82,8.74
2020-04-20,31.17,3.91,20.61,4,Dry,13.2,39.49,4.34
2020-04-21,30.31,20.77,39.23,4,Dry,15.75,38.76,6.96
2020-04-22,30.34,17.15,36.18,4,Dry,17.86,38.45,6.49
2020-04-23,29.93,6.39,25.71,4,Dry,15.37,34.06,3.21
2020-04-24,30.19,10.77,43.94,4,Dry,14.73,35.08,8.79
2020-04-25,29.77,14.92,31.81,4,Dry,13.8,34.65,4.66
2020-04-26,28.66,12.76,58.57,4,Dry,12.38,36.58,7.85
2020-04-27,31.18,7.65,46.01,4,Dry,12.92,40.21,6.54
2020-04-28,30.8,9.47,49.47,4,Dry,11.3,41.67,8.73
2020-04-29,28.69,11.69,32.46,4,Dry,10.52,41.14,5.73
2020-04-30,30.11,6.24,36.99,4,Dry,10.5,42.75,7.54
2020-05-01,29.46,32.62,45.67,5,Dry,13.62,43.0,8.83
2020-05-02,28.42,24.71,51.94,5,Dry,15.02,45.87,10.09
2020-05-03,27.79,41.22,45.3,5,Dry,19.09,43.98,9.69
2020-05-04,29.43,36.61,69.91,5,Dry,23.22,47.39,15.55
2020-05-05,28.26,35.14,51.66,5,Dry,26.89,47.71,10.29
2020-05-06,27.37,31.13,57.93,5,Dry,29.67,51.34,12.6
2020-05-07,26.85,29.97,58.86,5,Dry,33.06,54.47,13.38
2020-05-08,25.07,37.04,54.09,5,Dry,33.69,55.67,13.31
2020-05-09,29.97,23.23,40.6,5,Dry,33.48,54.05,10.2
2020-05-10,27.16,24.24,48.19,5,Dry,31.05,54.46,10.9
2020-05-11,28.96,32.84,64.3,5,Dry,30.51,53.66,13.44
2020-05-12,27.08,28.2,51.09,5,Dry,29.52,53.58,11.34
2020-05-13,28.17,25.34,56.3,5,Dry,28.69,53.35,12.77
2020-05-14,28.45,37.92,68.28,5,Dry,29.83,54.69,16.54
2020-05-15,26.76,29.27,51.49,5,Dry,28.72,54.32,11.04
2020-05-16,28.96,30.75,53.47,5,Dry,29.79,56.16,10.84
2020-05-17,27.8,38.22,61.97,5,Dry,31.79,58.13,13.91
2020-05-18,28.55,27.56,63.47,5,Dry,31.04,58.01,15.92
2020-05-19,29.45,49.03,65.79,5,Dry,34.01,60.11,14.83
2020-05-20,28.74,23.49,60.17,5,Dry,33.75,60.66,14.66
2020-05-21,27.91,37.85,62.83,5,Dry,33.74,59.89,16.07
2020-05-22,29.94,25.61,43.12,5,Dry,33.22,58.69,10.65
2020-05-23,27.96,35.97,58.35,5,Dry,33.96,59.39,14.27
2020-05-24,28.09,24.78,38.62,5,Dry,32.04,56.05,12.0
2020-05-25,27.84,22.32,34.39,5,Dry,31.29,51.9,8.88
2020-05-26,26.77,36.11,64.96,5,Dry,29.45,51.78,13.21
2020-05-27,26.66,26.42,59.11,5,Dry,29.86,51.63,11.41
2020-05-28,27.45,22.41,47.6,5,Dry,27.66,49.45,9.15
2020-05-29,26.99,36.63,59.78,5,Dry,29.23,51.83,12.25
2020-05-30,27.72,29.92,48.17,5,Dry,28.37,50.37,9.75
2020-05-31,28.83,26.4,52.82,5,Dry,28.6,52.4,11.47
2020-06-01,25.59,21.16,66.74,6,Wet,28.44,57.03,11.89
2020-06-02,26.22,17.52,54.11,6,Wet,25.78,55.48,11.05
2020-06-03,25.49,16.84,42.71,6,Wet,24.41,53.13,7.64
2020-06-04,28.55,24.81,48.21,6,Wet,24.75,53.22,10.99
2020-06-05,27.51,20.0,42.24,6,Wet,22.38,50.72,10.09
2020-06-06,25.75,14.53,27.51,6,Wet,20.18,47.76,4.72
2020-06-07,26.27,18.38,39.87,6,Wet,19.03,45.91,8.58
2020-06-08,24.66,24.65,56.47,6,Wet,19.53,44.45,11.55
2020-06-09,25.79,13.38,31.38,6,Wet,18.94,41.2,5.22
2020-06-10,25.4,29.02,50.42,6,Wet,20.68,42.3,11.67
2020-06-11,26.74,19.75,34.62,6,Wet,19.96,40.36,7.81
2020-06-12,25.07,19.2,53.21,6,Wet,19.84,41.93,8.58
2020-06-13,27.66,19.55,32.9,6,Wet,20.56,42.7,7.39
2020-06-14,25.93,34.62,63.62,6,Wet,22.88,46.09,12.82
2020-06-15,25.13,18.42,55.02,6,Wet,21.99,45.88,9.98
2020-06-16,26.03,16.47,39.94,6,Wet,22.43,47.11,8.9
2020-06-17,26.74,17.63,37.24,6,Wet,20.8,45.22,6.97
2020-06-18,26.52,26.1,55.63,6,Wet,21.71,48.23,11.01
2020-06-19,26.16,23.21,64.59,6,Wet,22.29,49.85,10.21
2020-06-20,26.88,18.52,58.23,6,Wet,22.14,53.47,10.83
2020-06-21,26.82,42.87,63.56,6,Wet,23.32,53.46,12.65
2020-06-22,26.82,22.47,39.14,6,Wet,23.9,51.19,8.45
2020-06-23,25.72,14.04,38.91,6,Wet,23.55,51.04,9.69
2020-06-24,25.72,11.17,22.04,6,Wet,22.63,48.87,7.32
2020-06-25,25.79,23.33,43.11,6,Wet,22.23,47.08,9.84
2020-06-26,25.51,16.84,47.97,6,Wet,21.32,44.71,7.78
2020-06-27,26.11,12.24,36.11,6,Wet,20.42,41.55,6.68
2020-06-28,25.99,17.84,38.27,6,Wet,16.85,37.94,8.43
2020-06-29,27.66,23.97,48.62,6,Wet,17.06,39.29,9.09
2020-06-30,25.5,17.41,41.23,6,Wet,17.54,39.62,10.01
2020-07-01,23.01,18.21,52.12,7,Wet,18.55,43.92,9.52
2020-07-02,24.65,11.05,25.57,7,Wet,16.79,41.41,5.72
2020-07-03,24.07,23.35,53.95,7,Wet,17.72,42.27,9.26
2020-07-04,23.31,11.77,38.96,7,Wet,17.66,42.67,7.21
2020-07-05,24.78,15.3,46.58,7,Wet,17.29,43.86,8.13
2020-07-06,23.72,20.38,32.41,7,Wet,16.78,41.55,7.71
2020-07-07,25.52,14.44,50.39,7,Wet,16.36,42.85,9.49
2020-07-08,23.05,15.23,47.62,7,Wet,15.93,42.21,7.28
2020-07-09,23.42,20.04,62.76,7,Wet,17.22,47.52,9.22
2020-07-10,24.13,20.63,38.18,7,Wet,16.83,45.27,6.02
2020-07-11,25.36,18.71,39.12,7,Wet,17.82,45.29,8.5
2020-07-12,23.29,10.93,20.9,7,Wet,17.2,41.63,3.87
2020-07-13,24.38,11.38,30.87,7,Wet,15.91,41.4,3.79
2020-07-14,22.84,26.1,65.22,7,Wet,17.57,43.52,11.43
2020-07-15,24.92,16.3,45.99,7,Wet,17.73,43.29,10.88
2020-07-16,23.35,46.54,59.97,7,Wet,21.51,42.89,12.38
2020-07-17,24.62,20.08,47.39,7,Wet,21.43,44.21,9.92
2020-07-18,24.67,38.67,60.32,7,Wet,24.28,47.24,12.45
2020-07-19,22.18,17.32,24.77,7,Wet,25.2,47.79,6.8
2020-07-20,24.21,15.69,25.27,7,Wet,25.81,46.99,7.83
2020-07-21,23.49,23.47,59.84,7,Wet,25.44,46.22,10.69
2020-07-22,24.5,28.34,60.04,7,Wet,27.16,48.23,12.01
2020-07-23,23.13,17.35,29.04,7,Wet,22.99,43.81,7.25
2020-07-24,23.42,23.17,47.26,7,Wet,23.43,43.79,8.64
2020-07-25,25.2,11.78,32.27,7,Wet,19.59,39.78,7.36
2020-07-26,25.12,14.04,52.12,7,Wet,19.12,43.69,8.69
2020-07-27,23.01,21.42,51.61,7,Wet,19.94,47.45,8.92
2020-07-28,25.8,16.33,32.02,7,Wet,18.92,43.48,7.53
2020-07-29,21.42,20.36,47.49,7,Wet,17.78,41.69,7.58
2020-07-30,24.21,21.55,46.83,7,Wet,18.38,44.23,8.94
2020-07-31,22.72,23.02,48.03,7,Wet,18.36,44.34,9.09
2020-08-01,22.91,25.86,45.59,8,Wet,20.37,46.24,10.5
2020-08-02,22.27,26.12,51.14,8,Wet,22.1,46.1,10.53
2020-08-03,21.52,13.31,32.14,8,Wet,20.94,43.32,6.65
2020-08-04,21.8,17.47,32.1,8,Wet,21.1,43.33,7.88
2020-08-05,21.75,17.29,31.36,8,Wet,20.66,41.03,8.17
2020-08-06,22.61,18.07,33.97,8,Wet,20.16,39.19,7.49
2020-08-07,23.51,16.81,47.67,8,Wet,19.27,39.14,8.22
2020-08-08,24.49,18.48,49.28,8,Wet,18.22,39.67,7.17
2020-08-09,22.37,15.1,56.68,8,Wet,16.65,40.46,7.79
2020-08-10,22.83,25.16,47.85,8,Wet,18.34,42.7,8.81
2020-08-11,23.72,21.57,54.27,8,Wet,18.92,45.87,9.2
2020-08-12,22.09,15.05,42.51,8,Wet,18.61,47.46,7.92
2020-08-13,21.75,18.6,47.88,8,Wet,18.68,49.45,9.18
2020-08-14,24.48,36.83,67.55,8,Wet,21.54,52.29,13.75
2020-08-15,22.36,13.47,46.6,8,Wet,20.83,51.9,8.85
2020-08-16,22.75,14.16,42.41,8,Wet,20.69,49.87,8.89
2020-08-17,20.93,25.64,44.37,8,Wet,20.76,49.37,9.5
2020-08-18,22.01,33.13,59.26,8,Wet,22.41,50.08,9.75
2020-08-19,24.42,20.67,60.18,8,Wet,23.21,52.61,10.25
2020-08-20,23.0,19.01,46.96,8,Wet,23.27,52.48,9.5
2020-08-21,22.51,12.92,36.38,8,Wet,19.86,48.02,6.19
2020-08-22,23.93,15.92,50.95,8,Wet,20.2,48.64,9.96
2020-08-23,20.89,15.67,28.68,8,Wet,20.42,46.68,8.32
2020-08-24,22.12,15.96,39.17,8,Wet,19.04,45.94,9.01
2020-08-25,24.81,14.59,31.86,8,Wet,16.39,42.03,6.27
2020-08-26,22.49,12.75,38.98,8,Wet,15.26,39.0,8.21
2020-08-27,22.48,23.57,61.32,8,Wet,15.91,41.05,10.24
2020-08-28,23.72,21.15,53.33,8,Wet,17.08,43.47,9.03
2020-08-29,23.78,12.75,21.52,8,Wet,16.63,39.27,4.38
2020-08-30,21.23,18.68,38.76,8,Wet,17.06,40.71,7.02
2020-08-31,22.96,16.6,28.29,8,Wet,17.15,39.15,5.62
2020-09-01,23.76,24.97,60.56,9,Dry,18.64,43.25,10.71
2020-09-02,21.36,19.5,39.78,9,Dry,19.6,43.37,8.06
2020-09-03,21.63,24.87,50.66,9,Dry,19.79,41.84,9.37
2020-09-04,22.03,5.85,35.92,9,Dry,17.6,39.35,6.38
2020-09-05,22.69,1.55,33.3,9,Dry,16.0,41.04,6.6
2020-09-06,20.57,3.21,3.64,9,Dry,13.79,36.02,2.77
2020-09-07,18.89,5.93,38.36,9,Dry,12.27,37.46,4.03
2020-09-08,22.22,6.98,30.1,9,Dry,9.7,33.11,1.77
2020-09-09,23.17,25.24,58.65,9,Dry,10.52,35.8,10.18
2020-09-10,21.69,15.1,44.11,9,Dry,9.12,34.87,5.22
2020-09-11,21.39,11.16,45.25,9,Dry,9.88,36.2,6.34
2020-09-12,21.83,19.7,38.48,9,Dry,12.48,36.94,5.6
2020-09-13,23.6,12.56,28.75,9,Dry,13.81,40.53,3.8
2020-09-14,21.34,14.49,50.49,9,Dry,15.03,42.26,8.77
2020-09-15,22.57,6.6,40.92,9,Dry,14.98,43.81,7.53
2020-09-16,20.85,2.23,34.01,9,Dry,11.69,40.29,4.49
2020-09-17,20.89,1.8,33.65,9,Dry,9.79,38.79,2.09
2020-09-18,22.85,1.83,35.67,9,Dry,8.46,37.42,4.31
2020-09-19,23.63,13.44,27.83,9,Dry,7.56,35.9,5.28
2020-09-20,22.89,4.3,44.2,9,Dry,6.38,38.11,4.36
2020-09-21,19.95,6.64,33.77,9,Dry,5.26,35.72,4.81
2020-09-22,21.58,2.52,30.76,9,Dry,4.68,34.27,3.86
2020-09-23,22.24,17.99,40.21,9,Dry,6.93,35.16,6.98
2020-09-24,22.06,8.36,11.99,9,Dry,7.87,32.06,2.57
2020-09-25,20.08,10.01,43.76,9,Dry,9.04,33.22,4.96
2020-09-26,20.7,10.75,28.62,9,Dry,8.65,33.33,5.71
2020-09-27,21.2,11.72,40.46,9,Dry,9.71,32.8,5.65
2020-09-28,21.93,18.64,36.71,9,Dry,11.43,33.21,6.15
2020-09-29,20.07,13.77,37.58,9,Dry,13.03,34.19,5.0
2020-09-30,22.6,3.63,28.92,9,Dry,10.98,32.58,3.61
2020-10-01,22.44,24.12,40.87,10,Dry,13.23,36.7,6.57
2020-10-02,21.49,62.35,77.62,10,Dry,20.71,41.54,15.11
2020-10-03,22.73,36.41,54.32,10,Dry,24.38,45.21,13.09
2020-10-04,21.1,53.39,62.31,10,Dry,30.33,48.33,12.69
2020-10-05,22.48,27.02,63.35,10,Dry,31.53,52.14,10.8
2020-10-06,20.74,43.07,56.44,10,Dry,35.72,54.83,15.03
2020-10-07,20.88,32.0,61.22,10,Dry,39.77,59.45,13.5
2020-10-08,22.08,30.48,61.06,10,Dry,40.68,62.33,13.23
2020-10-09,21.82,28.62,62.14,10,Dry,35.86,60.12,14.47
2020-10-10,22.92,34.94,52.5,10,Dry,35.65,59.86,12.3
2020-10-11,22.52,32.39,53.92,10,Dry,32.65,58.66,14.45
2020-10-12,24.64,27.34,50.2,10,Dry,32.69,56.78,12.39
2020-10-13,22.27,25.26,55.48,10,Dry,30.15,56.65,11.29
2020-10-14,19.24,27.52,49.59,10,Dry,29.51,54.98,13.3
2020-10-15,20.5,28.44,57.34,10,Dry,29.22,54.45,11.31
2020-10-16,21.34,26.16,48.37,10,Dry,28.86,52.49,11.44
2020-10-17,25.92,23.99,60.37,10,Dry,27.3,53.61,12.23
2020-10-18,22.5,28.88,52.99,10,Dry,26.8,53.48,12.72
2020-10-19,23.64,31.37,53.77,10,Dry,27.38,53.99,13.41
2020-10-20,23.54,30.32,57.65,10,Dry,28.1,54.3,12.2
2020-10-21,21.27,23.16,64.88,10,Dry,27.47,56.48,11.59
2020-10-22,20.74,44.79,59.78,10,Dry,29.81,56.83,14.27
2020-10-23,23.18,48.87,79.49,10,Dry,33.05,61.28,16.14
2020-10-24,20.32,33.28,48.44,10,Dry,34.38,59.57,14.24
2020-10-25,23.51,35.19,58.59,10,Dry,35.28,60.37,13.76
2020-10-26,22.42,30.06,46.1,10,Dry,35.09,59.28,11.37
2020-10-27,23.15,30.93,51.03,10,Dry,35.18,58.33,12.48
2020-10-28,22.84,21.69,40.57,10,Dry,34.97,54.86,8.73
2020-10-29,22.89,27.87,59.27,10,Dry,32.55,54.79,11.42
2020-10-30,22.64,27.95,47.39,10,Dry,29.57,50.2,11.87
2020-10-31,22.82,48.28,73.92,10,Dry,31.71,53.84,14.82
2020-11-01,24.05,26.73,46.11,11,Dry,30.5,52.06,9.57
2020-11-02,22.62,44.51,65.55,11,Dry,32.56,54.84,15.01
2020-11-03,23.61,28.61,67.46,11,Dry,32.23,57.18,14.77
2020-11-04,26.17,25.99,43.33,11,Dry,32.85,57.58,11.75
2020-11-05,24.31,21.8,40.18,11,Dry,31.98,54.85,11.0
2020-11-06,25.14,30.8,52.18,11,Dry,32.39,55.53,11.29
2020-11-07,23.02,24.49,49.42,11,Dry,28.99,52.03,9.2
2020-11-08,23.0,22.06,53.85,11,Dry,28.32,53.14,12.54
2020-11-09,22.8,33.21,57.0,11,Dry,26.71,51.92,11.69
2020-11-10,22.67,31.11,57.34,11,Dry,27.07,50.47,11.52
2020-11-11,22.38,31.82,43.91,11,Dry,27.9,50.55,11.87
2020-11-12,24.23,28.55,55.86,11,Dry,28.86,52.79,12.36
2020-11-13,23.64,24.87,53.18,11,Dry,28.02,52.94,11.61
2020-11-14,24.88,23.53,55.54,11,Dry,27.88,53.81,13.63
2020-11-15,23.69,42.49,60.71,11,Dry,30.8,54.79,13.04
2020-11-16,21.6,33.99,57.12,11,Dry,30.91,54.81,13.52
2020-11-17,24.44,36.57,66.32,11,Dry,31.69,56.09,14.06
2020-11-18,21.97,27.59,41.48,11,Dry,31.08,55.75,10.79
2020-11-19,24.21,24.37,31.55,11,Dry,30.49,52.27,10.56
2020-11-20,23.23,23.97,38.09,11,Dry,30.36,50.12,9.92
2020-11-21,24.23,29.02,46.82,11,Dry,31.14,48.87,11.26
2020-11-22,22.56,24.53,60.35,11,Dry,28.58,48.82,12.62
2020-11-23,24.78,21.5,67.5,11,Dry,26.79,50.3,11.72
2020-11-24,24.04,32.74,47.1,11,Dry,26.25,47.55,9.75
2020-11-25,23.66,36.57,58.41,11,Dry,27.53,49.97,11.29
2020-11-26,22.31,25.48,45.12,11,Dry,27.69,51.91,8.15
2020-11-27,25.81,21.98,52.39,11,Dry,27.4,53.96,13.09
2020-11-28,23.09,29.63,56.5,11,Dry,27.49,55.34,10.88
2020-11-29,24.26,27.52,43.25,11,Dry,27.92,52.9,10.12
2020-11-30,23.05,26.31,44.84,11,Dry,28.6,49.66,9.85
2020-12-01,29.78,31.65,53.89,12,Wet,28.45,50.63,12.18
2020-12-02,26.15,29.26,65.71,12,Wet,27.4,51.67,13.61
2020-12-03,25.39,31.33,48.53,12,Wet,28.24,52.16,12.11
2020-12-04,26.61,28.95,37.65,12,Wet,29.23,50.05,9.22
2020-12-05,26.75,24.52,62.65,12,Wet,28.51,50.93,11.91
2020-12-06,26.39,24.24,54.37,12,Wet,28.04,52.52,11.58
2020-12-07,25.68,28.56,41.22,12,Wet,28.36,52.0,9.98
2020-12-08,26.44,35.76,61.67,12,Wet,28.95,53.11,14.78
2020-12-09,25.84,29.12,61.41,12,Wet,28.93,52.5,12.97
2020-12-10,25.97,24.99,50.93,12,Wet,28.02,52.84,11.77
2020-12-11,25.21,29.6,67.3,12,Wet,28.11,57.08,14.1
2020-12-12,24.54,29.88,59.46,12,Wet,28.88,56.62,13.82
2020-12-13,26.56,24.56,52.7,12,Wet,28.92,56.39,11.72
2020-12-14,26.61,48.6,70.92,12,Wet,31.79,60.63,14.6
2020-12-15,27.3,35.21,59.53,12,Wet,31.71,60.32,14.06
2020-12-16,26.05,27.61,60.87,12,Wet,31.49,60.24,12.41
2020-12-17,25.78,47.19,66.26,12,Wet,34.67,62.43,15.09
2020-12-18,24.59,30.84,64.17,12,Wet,34.84,61.99,14.6
2020-12-19,25.96,30.2,57.28,12,Wet,34.89,61.67,14.54
2020-12-20,26.36,41.01,63.87,12,Wet,37.24,63.27,15.15
2020-12-21,24.18,35.29,55.15,12,Wet,35.34,61.02,13.68
2020-12-22,27.07,31.97,52.59,12,Wet,34.87,60.03,14.59
2020-12-23,25.29,26.16,54.12,12,Wet,34.67,59.06,12.58
2020-12-24,25.8,28.47,62.91,12,Wet,31.99,58.58,15.95
2020-12-25,26.6,27.51,57.05,12,Wet,31.52,57.57,13.07
2020-12-26,25.99,25.07,42.91,12,Wet,30.78,55.51,8.75
2020-12-27,27.4,54.75,57.81,12,Wet,32.74,54.65,15.47
2020-12-28,26.63,35.38,65.7,12,Wet,32.76,56.16,14.39
2020-12-29,25.85,27.29,78.66,12,Wet,32.09,59.88,16.24
2020-12-30,22.88,31.13,52.14,12,Wet,32.8,59.6,13.07
2020-12-31,27.0,27.58,47.42,12,Wet,32.67,57.39,11.42
2021-01-01,26.82,4.42,41.74,1,Wet,29.37,55.2,7.39
2021-01-02,28.85,1.48,22.57,1,Wet,26.0,52.29,5.84
2021-01-03,28.49,11.81,54.41,1,Wet,19.87,51.81,8.9
2021-01-04,27.8,8.68,41.06,1,Wet,16.06,48.29,6.98
2021-01-05,28.95,18.33,44.39,1,Wet,14.77,43.39,8.9
2021-01-06,28.52,5.53,26.68,1,Wet,11.12,39.76,6.58
2021-01-07,28.33,18.35,53.5,1,Wet,9.8,40.62,9.08
2021-01-08,26.28,19.77,41.37,1,Wet,11.99,40.57,6.34
2021-01-09,28.04,16.66,50.42,1,Wet,14.16,44.55,9.26
2021-01-10,26.76,14.82,45.84,1,Wet,14.59,43.32,9.28
2021-01-11,26.9,8.05,49.35,1,Wet,14.5,44.51,7.31
2021-01-12,27.64,18.13,46.09,1,Wet,14.47,44.75,8.35
2021-01-13,29.46,16.18,74.11,1,Wet,15.99,51.53,11.98
2021-01-14,28.37,9.36,43.04,1,Wet,14.71,50.03,7.11
2021-01-15,28.43,2.08,33.12,1,Wet,12.18,48.85,6.72
2021-01-16,28.77,7.02,31.73,1,Wet,10.8,46.18,5.89
2021-01-17,27.13,16.82,52.22,1,Wet,11.09,47.1,9.41
2021-01-18,26.42,10.71,34.9,1,Wet,11.47,45.03,5.58
2021-01-19,26.25,5.99,27.05,1,Wet,9.74,42.31,4.5
2021-01-20,28.23,8.91,32.44,1,Wet,8.7,36.36,6.03
2021-01-21,28.99,9.34,35.55,1,Wet,8.7,35.29,5.19
2021-01-22,28.91,4.29,55.93,1,Wet,9.01,38.55,9.35
2021-01-23,27.17,5.84,37.6,1,Wet,8.84,39.39,5.36
2021-01-24,29.36,33.07,49.84,1,Wet,11.16,39.05,9.74
2021-01-25,30.04,0.49,41.28,1,Wet,9.7,39.96,6.9
2021-01-26,28.61,8.83,38.95,1,Wet,10.11,41.66,5.02
2021-01-27,29.49,16.82,56.4,1,Wet,11.24,45.08,7.53
2021-01-28,28.87,8.72,56.1,1,Wet,11.15,48.01,7.28
2021-01-29,27.77,5.35,19.36,1,Wet,11.3,42.79,5.61
2021-01-30,27.34,6.62,11.54,1,Wet,11.41,39.07,2.7
2021-01-31,26.39,27.72,72.09,1,Wet,10.65,42.25,14.14
2021-02-01,29.02,13.66,34.06,2,Wet,12.53,41.22,5.93
2021-02-02,29.23,13.09,23.48,2,Wet,13.14,39.01,5.42
2021-02-03,29.25,8.02,31.17,2,Wet,11.88,35.4,6.83
2021-02-04,29.35,10.29,28.56,2,Wet,12.11,31.47,6.92
2021-02-05,27.17,3.71,25.24,2,Wet,11.87,32.31,6.05
2021-02-06,30.24,28.8,61.6,2,Wet,15.04,39.46,11.94
2021-02-07,30.36,14.3,37.84,2,Wet,13.12,34.56,7.56
2021-02-08,29.84,8.78,20.85,2,Wet,12.43,32.68,4.67
2021-02-09,28.29,9.77,38.14,2,Wet,11.95,34.77,6.82
2021-02-10,29.83,12.31,31.34,2,Wet,12.56,34.79,5.05
2021-02-11,29.49,3.68,30.45,2,Wet,11.62,35.06,3.92
